sector,subsector,iso3_country,co2e_100yr,continent_ct
forestry-and-land-use,net-wetland,BLZ,19281,North America
forestry-and-land-use,removals,BLZ,-575577,North America
transportation,road-transportation,BLZ,97570,North America
forestry-and-land-use,shrubgrass-fires,BLZ,5577,North America
waste,solid-waste-disposal,BLZ,152229,North America
agriculture,synthetic-fertilizer-application,BLZ,637,North America
waste,wastewater-treatment-and-discharge,BLZ,933,North America
forestry-and-land-use,wetland-fires,BLZ,6233,North America
power,electricity-generation,BMU,159500,North America
transportation,international-aviation,BMU,61184,North America
mineral-extraction,copper-mining,BOL,1994,South America
agriculture,cropland-fires,BOL,105609,South America
transportation,domestic-aviation,BOL,21947,South America
power,electricity-generation,BOL,275750,South America
agriculture,enteric-fermentation-cattle-pasture,BOL,311365,South America
forestry-and-land-use,forest-land-clearing,BOL,3751197,South America
forestry-and-land-use,forest-land-degradation,BOL,408586,South America
forestry-and-land-use,forest-land-fires,BOL,1885992,South America
transportation,international-aviation,BOL,46646,South America
agriculture,manure-left-on-pasture-cattle,BOL,89619,South America
forestry-and-land-use,net-forest-land,BOL,2127179,South America
forestry-and-land-use,net-shrubgrass,BOL,287683,South America
forestry-and-land-use,net-wetland,BOL,-5464,South America
fossil-fuel-operations,oil-and-gas-production-and-transport,BOL,1498074,South America
fossil-fuel-operations,oil-and-gas-refining,BOL,100644,South America
forestry-and-land-use,removals,BOL,-5139113,South America
transportation,road-transportation,BOL,756157,South America
forestry-and-land-use,shrubgrass-fires,BOL,248586,South America
waste,solid-waste-disposal,BOL,326904,South America
agriculture,synthetic-fertilizer-application,BOL,4288,South America
waste,wastewater-treatment-and-discharge,BOL,7940,South America
forestry-and-land-use,water-reservoirs,BOL,4596,South America
forestry-and-land-use,wetland-fires,BOL,68460,South America
mineral-extraction,bauxite-mining,BRA,134320,South America
fossil-fuel-operations,coal-mining,BRA,44399,South America
mineral-extraction,copper-mining,BRA,129947,South America
agriculture,cropland-fires,BRA,127397,South America
transportation,domestic-aviation,BRA,49051,South America
power,electricity-generation,BRA,545490,South America
agriculture,enteric-fermentation-cattle-feedlot,BRA,5757,South America
agriculture,enteric-fermentation-cattle-pasture,BRA,141911,South America
forestry-and-land-use,forest-land-clearing,BRA,525291,South America
forestry-and-land-use,forest-land-degradation,BRA,30565,South America
forestry-and-land-use,forest-land-fires,BRA,81548,South America
transportation,international-aviation,BRA,154846,South America
mineral-extraction,iron-mining,BRA,642145,South America
agriculture,manure-left-on-pasture-cattle,BRA,40846,South America
agriculture,manure-management-cattle-feedlot,BRA,111,South America
forestry-and-land-use,net-forest-land,BRA,573438,South America
forestry-and-land-use,net-shrubgrass,BRA,151779,South America
forestry-and-land-use,net-wetland,BRA,7957,South America
fossil-fuel-operations,oil-and-gas-production-and-transport,BRA,5176926,South America
fossil-fuel-operations,oil-and-gas-refining,BRA,1805081,South America
forestry-and-land-use,removals,BRA,-672330,South America
agriculture,rice-cultivation,BRA,85987,South America
transportation,road-transportation,BRA,216214,South America
forestry-and-land-use,shrubgrass-fires,BRA,30709,South America
waste,solid-waste-disposal,BRA,176374,South America
agriculture,synthetic-fertilizer-application,BRA,11483,South America
waste,wastewater-treatment-and-discharge,BRA,1885,South America
forestry-and-land-use,water-reservoirs,BRA,68776,South America
forestry-and-land-use,wetland-fires,BRA,2111,South America
agriculture,cropland-fires,BRB,4174,North America
power,electricity-generation,BRB,407000,North America
forestry-and-land-use,forest-land-clearing,BRB,807,North America
forestry-and-land-use,forest-land-degradation,BRB,107,North America
forestry-and-land-use,forest-land-fires,BRB,0,North America
transportation,international-aviation,BRB,205215,North America
forestry-and-land-use,net-forest-land,BRB,-6665,North America
forestry-and-land-use,net-shrubgrass,BRB,-3461,North America
forestry-and-land-use,net-wetland,BRB,10,North America
forestry-and-land-use,removals,BRB,-1048,North America
transportation,road-transportation,BRB,359117,North America
forestry-and-land-use,shrubgrass-fires,BRB,0,North America
waste,wastewater-treatment-and-discharge,BRB,469,North America
forestry-and-land-use,wetland-fires,BRB,0,North America
agriculture,cropland-fires,BRN,376,Asia
power,electricity-generation,BRN,679400,Asia
agriculture,enteric-fermentation-cattle-pasture,BRN,1284,Asia
forestry-and-land-use,forest-land-clearing,BRN,16029,Asia
forestry-and-land-use,forest-land-degradation,BRN,2918,Asia
forestry-and-land-use,forest-land-fires,BRN,0,Asia
transportation,international-aviation,BRN,29204,Asia
agriculture,manure-left-on-pasture-cattle,BRN,433,Asia
forestry-and-land-use,net-forest-land,BRN,-57431,Asia
forestry-and-land-use,net-shrubgrass,BRN,-882,Asia
forestry-and-land-use,net-wetland,BRN,-577,Asia
fossil-fuel-operations,oil-and-gas-refining,BRN,813585,Asia
forestry-and-land-use,removals,BRN,-19565,Asia
transportation,road-transportation,BRN,6740,Asia
forestry-and-land-use,shrubgrass-fires,BRN,0,Asia
waste,solid-waste-disposal,BRN,3066,Asia
agriculture,synthetic-fertilizer-application,BRN,312,Asia
waste,wastewater-treatment-and-discharge,BRN,4084,Asia
forestry-and-land-use,wetland-fires,BRN,0,Asia
fossil-fuel-operations,coal-mining,BTN,1005,Asia
agriculture,cropland-fires,BTN,504,Asia
transportation,domestic-aviation,BTN,239,Asia
agriculture,enteric-fermentation-cattle-pasture,BTN,1453,Asia
forestry-and-land-use,forest-land-clearing,BTN,31729,Asia
forestry-and-land-use,forest-land-degradation,BTN,12209,Asia
forestry-and-land-use,forest-land-fires,BTN,3576,Asia
transportation,international-aviation,BTN,10346,Asia
agriculture,manure-left-on-pasture-cattle,BTN,331,Asia
forestry-and-land-use,net-forest-land,BTN,-49457,Asia
forestry-and-land-use,net-shrubgrass,BTN,1436,Asia
forestry-and-land-use,net-wetland,BTN,2,Asia
forestry-and-land-use,removals,BTN,-48036,Asia
agriculture,rice-cultivation,BTN,22,Asia
transportation,road-transportation,BTN,4857,Asia
forestry-and-land-use,shrubgrass-fires,BTN,313,Asia
agriculture,synthetic-fertilizer-application,BTN,818,Asia
waste,wastewater-treatment-and-discharge,BTN,1332,Asia
forestry-and-land-use,wetland-fires,BTN,10,Asia
forestry-and-land-use,forest-land-degradation,BVT,0,Antarctica
fossil-fuel-operations,coal-mining,BWA,143363,Africa
mineral-extraction,copper-mining,BWA,0,Africa
agriculture,cropland-fires,BWA,24121,Africa
transportation,domestic-aviation,BWA,945,Africa
power,electricity-generation,BWA,662250,Africa
agriculture,enteric-fermentation-cattle-feedlot,BWA,2337,Africa
agriculture,enteric-fermentation-cattle-pasture,BWA,33552,Africa
forestry-and-land-use,forest-land-clearing,BWA,1016,Africa
forestry-and-land-use,forest-land-degradation,BWA,0,Africa
forestry-and-land-use,forest-land-fires,BWA,515000,Africa
transportation,international-aviation,BWA,5266,Africa
agriculture,manure-left-on-pasture-cattle,BWA,17324,Africa
agriculture,manure-management-cattle-feedlot,BWA,93,Africa
forestry-and-land-use,net-forest-land,BWA,-137218,Africa
forestry-and-land-use,net-shrubgrass,BWA,697901,Africa
forestry-and-land-use,net-wetland,BWA,-145496,Africa
forestry-and-land-use,removals,BWA,-3602762,Africa
transportation,road-transportation,BWA,118758,Africa
forestry-and-land-use,shrubgrass-fires,BWA,937566,Africa
waste,solid-waste-disposal,BWA,215755,Africa
agriculture,synthetic-fertilizer-application,BWA,111,Africa
waste,wastewater-treatment-and-discharge,BWA,312,Africa
forestry-and-land-use,water-reservoirs,BWA,9784,Africa
forestry-and-land-use,wetland-fires,BWA,59481,Africa
agriculture,cropland-fires,CAF,12043,Africa
agriculture,enteric-fermentation-cattle-pasture,CAF,135003,Africa
forestry-and-land-use,forest-land-clearing,CAF,547237,Africa
forestry-and-land-use,forest-land-degradation,CAF,133131,Africa
forestry-and-land-use,forest-land-fires,CAF,50517048,Africa
transportation,international-aviation,CAF,28576,Africa
agriculture,manure-left-on-pasture-cattle,CAF,69709,Africa
forestry-and-land-use,net-forest-land,CAF,2548626,Africa
forestry-and-land-use,net-shrubgrass,CAF,-118177,Africa
forestry-and-land-use,net-wetland,CAF,-3065,Africa
forestry-and-land-use,removals,CAF,-39640533,Africa
transportation,road-transportation,CAF,48995,Africa
forestry-and-land-use,shrubgrass-fires,CAF,1827219,Africa
agriculture,synthetic-fertilizer-application,CAF,22,Africa
forestry-and-land-use,wetland-fires,CAF,10496,Africa
fossil-fuel-operations,coal-mining,CAN,400536,North America
mineral-extraction,copper-mining,CAN,153423,North America
agriculture,cropland-fires,CAN,55386,North America
transportation,domestic-aviation,CAN,14207,North America
power,electricity-generation,CAN,556503,North America
agriculture,enteric-fermentation-cattle-pasture,CAN,103509,North America
forestry-and-land-use,forest-land-clearing,CAN,2994067,North America
forestry-and-land-use,forest-land-degradation,CAN,0,North America
forestry-and-land-use,forest-land-fires,CAN,1095362,North America
transportation,international-aviation,CAN,209029,North America
mineral-extraction,iron-mining,CAN,418960,North America
agriculture,manure-left-on-pasture-cattle,CAN,34380,North America
forestry-and-land-use,net-forest-land,CAN,-2935605,North America
forestry-and-land-use,net-shrubgrass,CAN,-3082990,North America
forestry-and-land-use,net-wetland,CAN,-584807,North America
fossil-fuel-operations,oil-and-gas-production-and-transport,CAN,9116852,North America
fossil-fuel-operations,oil-and-gas-refining,CAN,993071,North America
manufacturing,other-manufacturing,CAN,74206,North America
forestry-and-land-use,removals,CAN,-4161702,North America
transportation,road-transportation,CAN,671304,North America
forestry-and-land-use,shrubgrass-fires,CAN,35251,North America
waste,solid-waste-disposal,CAN,64970,North America
agriculture,synthetic-fertilizer-application,CAN,112781,North America
waste,wastewater-treatment-and-discharge,CAN,915,North America
forestry-and-land-use,water-reservoirs,CAN,16747,North America
forestry-and-land-use,wetland-fires,CAN,1431,North America
transportation,international-aviation,CCK,2542,Asia
agriculture,cropland-fires,CHE,866,Europe
transportation,domestic-aviation,CHE,4021,Europe
agriculture,enteric-fermentation-cattle-pasture,CHE,8938,Europe
forestry-and-land-use,forest-land-clearing,CHE,21584,Europe
forestry-and-land-use,forest-land-degradation,CHE,0,Europe
forestry-and-land-use,forest-land-fires,CHE,65,Europe
transportation,international-aviation,CHE,301449,Europe
agriculture,manure-left-on-pasture-cattle,CHE,3149,Europe
forestry-and-land-use,net-forest-land,CHE,185727,Europe
forestry-and-land-use,net-shrubgrass,CHE,35391,Europe
forestry-and-land-use,net-wetland,CHE,-33,Europe
fossil-fuel-operations,oil-and-gas-refining,CHE,530125,Europe
manufacturing,other-manufacturing,CHE,4543,Europe
manufacturing,petrochemicals,CHE,33274,Europe
forestry-and-land-use,removals,CHE,-18426,Europe
transportation,road-transportation,CHE,66832,Europe
forestry-and-land-use,shrubgrass-fires,CHE,0,Europe
waste,solid-waste-disposal,CHE,784,Europe
agriculture,synthetic-fertilizer-application,CHE,1729,Europe
waste,wastewater-treatment-and-discharge,CHE,947,Europe
forestry-and-land-use,water-reservoirs,CHE,217,Europe
forestry-and-land-use,wetland-fires,CHE,7,Europe
mineral-extraction,copper-mining,CHL,318569,South America
agriculture,cropland-fires,CHL,46867,South America
transportation,domestic-aviation,CHL,53219,South America
power,electricity-generation,CHL,528156,South America
agriculture,enteric-fermentation-cattle-pasture,CHL,113920,South America
forestry-and-land-use,forest-land-clearing,CHL,1413860,South America
forestry-and-land-use,forest-land-degradation,CHL,0,South America
forestry-and-land-use,forest-land-fires,CHL,30446,South America
transportation,international-aviation,CHL,307357,South America
mineral-extraction,iron-mining,CHL,22595,South America
agriculture,manure-left-on-pasture-cattle,CHL,32789,South America
forestry-and-land-use,net-forest-land,CHL,-684266,South America
forestry-and-land-use,net-shrubgrass,CHL,742721,South America
forestry-and-land-use,net-wetland,CHL,12478,South America
fossil-fuel-operations,oil-and-gas-production-and-transport,CHL,162133,South America
fossil-fuel-operations,oil-and-gas-refining,CHL,820284,South America
forestry-and-land-use,removals,CHL,-1449287,South America
transportation,road-transportation,CHL,421503,South America
forestry-and-land-use,shrubgrass-fires,CHL,8204,South America
waste,solid-waste-disposal,CHL,345392,South America
agriculture,synthetic-fertilizer-application,CHL,34935,South America
waste,wastewater-treatment-and-discharge,CHL,6672,South America
forestry-and-land-use,water-reservoirs,CHL,8008,South America
forestry-and-land-use,wetland-fires,CHL,176,South America
mineral-extraction,bauxite-mining,CHN,120497,Asia
fossil-fuel-operations,coal-mining,CHN,850019,Asia
mineral-extraction,copper-mining,CHN,302624,Asia
agriculture,cropland-fires,CHN,95590,Asia
transportation,domestic-aviation,CHN,328007,Asia
power,electricity-generation,CHN,3791858,Asia
agriculture,enteric-fermentation-cattle-feedlot,CHN,6329,Asia
agriculture,enteric-fermentation-cattle-pasture,CHN,31005,Asia
forestry-and-land-use,forest-land-clearing,CHN,1570852,Asia
forestry-and-land-use,forest-land-degradation,CHN,44,Asia
forestry-and-land-use,forest-land-fires,CHN,78008,Asia
transportation,international-aviation,CHN,175542,Asia
mineral-extraction,iron-mining,CHN,269159,Asia
agriculture,manure-left-on-pasture-cattle,CHN,10449,Asia
agriculture,manure-management-cattle-feedlot,CHN,653,Asia
forestry-and-land-use,net-forest-land,CHN,-684837,Asia
forestry-and-land-use,net-shrubgrass,CHN,-58127,Asia
forestry-and-land-use,net-wetland,CHN,-67493,Asia
fossil-fuel-operations,oil-and-gas-production-and-transport,CHN,7373874,Asia
fossil-fuel-operations,oil-and-gas-refining,CHN,1314823,Asia
manufacturing,petrochemicals,CHN,1505574,Asia
forestry-and-land-use,removals,CHN,-1673742,Asia
agriculture,rice-cultivation,CHN,935405,Asia
transportation,road-transportation,CHN,246518,Asia
forestry-and-land-use,shrubgrass-fires,CHN,19177,Asia
waste,solid-waste-disposal,CHN,95600,Asia
agriculture,synthetic-fertilizer-application,CHN,787517,Asia
waste,wastewater-treatment-and-discharge,CHN,19660,Asia
forestry-and-land-use,water-reservoirs,CHN,7816,Asia
forestry-and-land-use,wetland-fires,CHN,398,Asia
agriculture,cropland-fires,CIV,194628,Africa
transportation,domestic-aviation,CIV,994,Africa
power,electricity-generation,CIV,1103250,Africa
agriculture,enteric-fermentation-cattle-pasture,CIV,67289,Africa
forestry-and-land-use,forest-land-clearing,CIV,2925939,Africa
forestry-and-land-use,forest-land-degradation,CIV,93729,Africa
forestry-and-land-use,forest-land-fires,CIV,873027,Africa
transportation,international-aviation,CIV,292915,Africa
agriculture,manure-left-on-pasture-cattle,CIV,34745,Africa
forestry-and-land-use,net-forest-land,CIV,-11010072,Africa
forestry-and-land-use,net-shrubgrass,CIV,-405574,Africa
forestry-and-land-use,net-wetland,CIV,-25941,Africa
fossil-fuel-operations,oil-and-gas-production-and-transport,CIV,109238,Africa
fossil-fuel-operations,oil-and-gas-refining,CIV,598780,Africa
forestry-and-land-use,removals,CIV,-4141645,Africa
transportation,road-transportation,CIV,145454,Africa
forestry-and-land-use,shrubgrass-fires,CIV,259345,Africa
agriculture,synthetic-fertilizer-application,CIV,1420,Africa
waste,wastewater-treatment-and-discharge,CIV,7339,Africa
forestry-and-land-use,water-reservoirs,CIV,28501,Africa
forestry-and-land-use,wetland-fires,CIV,3142,Africa
agriculture,cropland-fires,CMR,102869,Africa
transportation,domestic-aviation,CMR,6020,Africa
power,electricity-generation,CMR,83000,Africa
agriculture,enteric-fermentation-cattle-pasture,CMR,189577,Africa
forestry-and-land-use,forest-land-clearing,CMR,2249226,Africa
forestry-and-land-use,forest-land-degradation,CMR,572862,Africa
forestry-and-land-use,forest-land-fires,CMR,5794030,Africa
transportation,international-aviation,CMR,83289,Africa
agriculture,manure-left-on-pasture-cattle,CMR,97888,Africa
forestry-and-land-use,net-forest-land,CMR,281841,Africa
